USD,30254.75,02-Jun-2022 21:34:49.136470
USD,30253.83,02-Jun-2022 21:35:04.036088
USD,30262.7,02-Jun-2022 21:35:19.150373
USD,30268.72,02-Jun-2022 21:35:33.963697
USD,30266.71,02-Jun-2022 21:35:49.474729
