USD,1824.24,02-Jun-2022 21:34:49.136470
USD,1824.01,02-Jun-2022 21:35:04.036088
USD,1824.21,02-Jun-2022 21:35:19.150373
USD,1824.8,02-Jun-2022 21:35:33.963697
USD,1824.58,02-Jun-2022 21:35:49.474729
