USD,0.08216,02-Jun-2022 21:34:49.136470
USD,0.08224,02-Jun-2022 21:35:04.036088
USD,0.08216,02-Jun-2022 21:35:19.150373
USD,0.08227,02-Jun-2022 21:35:33.963697
USD,0.08227,02-Jun-2022 21:35:49.474729
