USD,305.22,02-Jun-2022 21:34:49.136470
USD,305.24,02-Jun-2022 21:35:04.036088
USD,305.26,02-Jun-2022 21:35:19.150373
USD,305.33,02-Jun-2022 21:35:33.963697
USD,305.42,02-Jun-2022 21:35:49.474729
