USD,24.22,02-Jun-2022 21:34:49.136470
USD,24.21,02-Jun-2022 21:35:04.036088
USD,24.21,02-Jun-2022 21:35:19.150373
USD,24.26,02-Jun-2022 21:35:33.963697
USD,24.25,02-Jun-2022 21:35:49.474729
